t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
782888,185.184,783635,177.1709161,784158,182.8936179,784671,181.4224942,785139,179.1547012,785631,179.2948504,786110,176.6942867,786636,177.3743404,787132,177.8349992,787650,176.5615644,788125,180.2555013,788645,175.7861143,789156,180.7898205,789678,178.4147976,790127,176.0589117,790657,178.5204034,791162,176.7998053
791412,186.696,792163,176.9046609,792716,182.9944901,793214,181.0290977,793739,178.9217382,794226,179.2058739,794735,176.3731758,795177,176.9024305,795682,177.5455042,796200,176.0465926,796688,180.210901,797155,175.3663682,797674,180.2059725,798198,177.925401,798705,175.6427962,799189,178.0436589,799686,176.6806886
799936,188.226,800680,176.6270957,801184,182.6219179,801682,180.7402548,802164,178.7041391,802664,178.7253849,803183,176.1207179,803675,176.6337666,804187,177.3561453,804657,175.8285383,805178,179.6892794,805688,175.0102496,806167,179.8868294,806650,177.7228929,807171,175.2746164,807638,177.7730632,808119,176.4805081
808369,189.72,809091,176.1851601,809573,181.9318546,810118,180.1213564,810653,177.857275,811182,178.1954569,811702,175.7091814,812170,175.9997252,812668,176.8453945,813154,175.3185908,813648,179.6967088,814183,174.6637741,814684,179.8174997,815189,177.3297808,815681,174.880913,816200,177.4781571,816705,175.9802951
816955,191.268,817731,175.4962246,818207,181.5905958,818712,179.5149059,819220,177.3883175,819708,177.4896813,820210,175.0734337,820737,175.8637691,821250,176.5334659,821729,175.0051696,822255,179.1279145,822753,174.354936,823238,179.4355166,823728,176.918016,824243,174.5452399,824786,177.046564,825325,175.6916673
825575,192.744,826334,175.4427975,826837,181.3586568,827331,179.6273963,827818,177.3003776,828335,177.5152785,828835,175.1206435,829308,175.7266514,829796,176.3314229,830284,174.866779,830787,178.8332685,831268,174.2471841,831786,179.1935481,832301,176.7969641,832804,174.5464061,833277,176.9000162,833750,175.2844462
834000,194.256,834730,175.2763999,835269,181.1563705,835779,179.5998867,836287,177.4449896,836799,177.349392,837284,174.9155012,837786,175.4278548,838303,176.1694812,838794,174.4575871,839312,178.444948,839810,173.8118451,840294,178.9999455,840795,176.2817181,841282,173.9308822,841789,176.3046302,842252,175.0213084
842502,195.75,843265,174.9317107,843759,180.7474648,844254,179.0346133,844742,177.0907727,845253,177.0172727,845736,174.7930446,846253,175.0327368,846783,175.8844638,847321,174.5409652,847819,178.4925738,848301,173.7766948,848801,178.6074999,849317,176.4088002,849815,173.7601418,850316,176.2754654,850782,175.0380845
851032,197.262,851773,174.8932566,852280,180.777573,852805,179.1881262,853324,176.9018274,853822,176.9778592,854309,174.3732201,854809,174.8714838,855341,175.6447285,855826,174.2021537,856351,178.1423815,856816,173.4936485,857311,178.6777701,857772,176.2081718,858295,173.7334369,858809,176.3451811,859336,174.6550794
859586,198.774,860356,174.3468013,860891,180.2401592,861372,178.7259269,861825,176.4961755,862351,176.3146464,862872,174.3321401,863398,174.7558992,863896,175.4908422,864414,174.0966575,864921,178.0321885,865435,173.6848409,865914,178.6330917,866403,176.0513549,866880,173.7175315,867388,176.1582515,867878,174.8271414
868128,200.268,868849,174.5207576,869336,180.6242662,869866,178.7072773,870399,176.4355026,870930,176.5822225,871433,173.9233304,871915,174.4970526,872413,175.1602139,872918,173.8022531,873419,177.4944508,873912,173.0493707,874443,177.9904979,874970,175.7442169,875482,173.4643259,875989,175.8440743,876513,174.4045844
876763,201.78,877516,174.2081038,877999,180.2322911,878482,178.154022,878938,176.0819364,879439,176.2211301,879966,173.7417803,880463,174.4476383,880924,175.1929791,881393,173.6397751,881910,177.4259339,882383,172.9966726,882913,177.9297557,883387,175.6410247,883912,173.4224132,884421,175.7873946,884906,174.4377095
885156,203.274,885902,173.9270479,886437,179.7005322,886923,178.124434,887437,175.4529976,887916,175.2316777,888378,173.019802,888864,173.5980092,889359,174.267661,889876,172.6614782,890358,176.5534263,890877,172.2269577,891388,176.7703474,891849,174.8439049,892377,172.738136,892889,175.1195225,893390,173.8058888
893640,204.75,894407,173.7130324,894928,179.1870545,895392,177.6314674,895893,175.2705672,896377,175.3306142,896904,173.2049014,897449,173.7787982,897904,174.290165,898418,172.8509313,898889,176.7370446,899391,172.4259188,899895,177.1997156,900406,175.0896036,900880,172.7228709,901373,174.960533,901910,173.3032924
902160,206.226,902921,173.481713,903417,179.5826339,903884,177.4835021,904408,175.086126,904905,175.3541231,905407,172.9688706,905940,173.6402668,906478,174.2361831,906979,172.8710865,907473,176.7329118,907967,172.3031906,908495,177.249455,909002,174.7623474,909498,172.3263869,909996,174.6798252,910485,173.3875745
910735,207.738,911463,173.173198,911971,179.0869686,912451,177.5168584,912957,175.1727794,913452,174.9536192,913933,172.9165633,914459,173.6521674,914972,174.2445027,915487,172.6199193,915988,176.703762,916496,172.1772813,917011,177.1673468,917518,174.8519745,918030,172.5253885,918511,174.8251493,918994,173.539515
919244,209.232,919980,173.3831545,920470,179.3693395,920959,177.589033,921477,175.5903504,921973,175.0963666,922510,172.7565051,923037,173.3456951,923574,174.1367343,924069,172.70648,924563,176.8967605,925067,172.0450602,925567,176.6655082,926050,174.6202576,926544,172.0418035,927021,174.4699536,927526,173.1400692
927776,210.708,928533,172.8437501,929028,179.0016998,929540,177.0886687,930046,174.6645132,930576,174.6999216,931097,172.3771132,931599,173.134591,932091,173.6190897,932595,172.4352932,933106,176.4378616,933583,171.9122948,934156,176.9450687,934660,174.4035455,935149,172.2217916,935629,174.6421423,936150,173.2219812
936400,212.202,937141,172.7044576,937654,178.8567648,938154,176.9896434,938670,174.7097418,939179,174.5797205,939721,172.5060652,940243,173.0717114,940731,173.5437237,941236,172.2399287,941739,176.0748033,942249,171.3897307,942757,176.4993932,943298,174.0450375,943785,171.6591124,944265,173.9893368,944716,172.3848214
944966,213.714,945735,172.1526782,946250,177.6437691,946721,176.3561128,947202,174.1139086,947690,174.0743201,948171,171.9055098,948708,172.4019368,949228,173.0650555,949746,171.6157841,950253,175.6864219,950750,170.8089355,951236,176.0797145,951739,173.6594358,952244,171.121123,952730,173.5470612,953224,172.2720219
953474,215.172,954206,172.1295685,954696,178.2095546,955196,176.2983628,955652,173.7604874,956159,173.6587145,956616,171.1883565,957148,172.1215939,957647,172.7315084,958120,171.2186456,958606,175.4693601,959109,170.695167,959592,175.4600976,960089,173.2707497,960643,170.6948304,961166,173.1477786,961686,171.9103862
961936,216.63,962709,171.4205917,963201,177.1524191,963728,175.4271784,964266,173.1849049,964767,173.166211,965268,170.8670285,965745,171.326523,966235,172.0832105,966750,170.4138222,967234,174.564256,967736,170.080555,968241,174.9164565,968753,172.5793415,969246,170.428485,969773,172.6872767,970270,171.3660555
970520,218.124,971281,170.9861227,971770,176.7067493,972308,175.455706,972780,172.710583,973249,172.792787,973758,170.1699877,974234,170.863997,974706,171.6637013,975211,170.2169273,975700,174.4344501,976191,169.4087007,976740,174.6126414,977232,172.1660801,977712,169.7856327,978186,172.2808864,978648,170.7193464
978898,219.582,979616,170.6178443,980125,176.6082472,980632,175.0020112,981137,172.5879919,981621,173.0310652,982127,170.4374042,982636,170.9997322,983139,171.710458,983624,170.4672268,984137,174.505996,984653,169.6097585,985180,174.7818797,985707,172.3008278,986233,170.0308296,986740,172.5720459,987239,171.107456
987489,221.058,988236,170.7905467,988759,176.3793774,989234,175.1879135,989722,172.5216298,990254,172.775771,990766,170.3404257,991266,170.8434422,991760,171.5576762,992283,170.2782862,992816,174.3282629,993319,169.6723824,993844,174.5337616,994377,172.1580342,994894,169.8348216,995403,172.4367853,995914,170.9244097
996164,222.534,996889,170.7338723,997394,176.893247,997916,175.0679414,998417,172.381506,998924,172.6630158,999432,170.0905522,999935,170.9068834,1000417,171.4890366,1000901,169.8837776,1001382,173.83146,1001901,169.337625,1002428,174.2353408,1002929,172.026645,1003386,169.7044272,1003886,171.9542621,1004337,170.6430579
1004587,223.974,1005341,170.4885134,1005827,176.6451523,1006318,174.6276809,1006829,172.4165657,1007348,172.3415036,1007848,170.0223838,1008373,170.5415912,1008934,171.0408041,1009434,169.5637985,1009952,173.6368723,1010413,168.901113,1010925,173.9110752,1011428,171.5452797,1011939,169.0417549,1012453,171.5682238,1012983,169.9338445
1013233,225.486,1013962,169.875834,1014485,175.8394754,1014990,173.9781573,1015509,171.8961357,1016031,172.2151224,1016512,169.5216477,1016990,170.2257796,1017492,170.9556007,1017954,169.5146883,1018477,173.4607969,1019003,169.0901905,1019506,173.6640681,1020033,171.2303575,1020497,169.2514002,1020992,171.5948461,1021521,169.8999574
1021771,226.962,1022524,169.9219683,1023010,175.7812667,1023488,173.8783948,1023954,171.6753658,1024428,171.4348162,1024901,169.135709,1025395,169.6199057,1025913,170.4894848,1026428,168.963742,1026942,173.1384377,1027444,168.4439359,1027964,173.2279129,1028496,171.023804,1029028,168.4481504,1029539,171.1193896,1030021,169.602379
1030271,228.402,1031049,169.2754378,1031548,175.0895972,1032063,173.3345015,1032541,171.3078561,1033012,171.1645428,1033517,168.4991943,1033985,169.5088975,1034480,169.9339892,1034969,168.4373283,1035487,172.3588502,1035968,167.8085714,1036445,172.5232863,1036928,170.3545197,1037425,168.2083532,1037955,170.5624649,1038465,169.2529965
1038715,229.824,1039460,168.7694494,1039969,174.6607132,1040445,172.788109,1040974,170.3904288,1041506,170.9495463,1042019,167.9553078,1042540,168.237011,1043032,169.1848119,1043518,167.66422,1043986,171.6801277,1044468,167.244855,1044939,172.0521112,1045419,169.7136426,1045885,167.189998,1046363,169.5407362,1046870,168.10676
1047120,231.246,1047863,167.9563124,1048386,173.939503,1048935,171.9979321,1049433,169.8870506,1049893,170.0786191,1050372,167.6682102,1050913,168.159595,1051423,168.7760584,1051903,167.5385373,1052434,171.215324,1052936,166.8435852,1053431,172.0018586,1053900,169.4517447,1054419,167.2683227,1054925,169.7227313,1055471,168.1615493
1055721,232.704,1056471,168.1762564,1056961,173.9245202,1057493,172.6565525,1057973,170.4082571,1058473,169.7555254,1059001,167.5535608,1059475,168.1924359,1059976,168.8215812,1060504,167.4285552,1060980,171.6789633,1061496,167.1606457,1061994,171.8764415,1062485,169.544719,1062995,167.3824893,1063505,169.6140002,1064027,168.3232905
1064277,234.144,1065075,168.1585696,1065571,174.1960446,1066068,172.307938,1066570,170.183976,1067060,169.9464143,1067536,167.4908508,1068039,168.3107758,1068549,168.9751382,1069076,167.5827086,1069574,171.5919424,1070094,166.8712201,1070603,171.8940262,1071100,169.5662097,1071618,167.6710267,1072170,169.9019257,1072662,168.388689
1072912,235.656,1073648,168.5221113,1074138,174.6349615,1074631,172.823496,1075151,170.2815031,1075659,170.4107829,1076163,167.9619306,1076653,168.1499301,1077154,169.045454,1077660,167.5117135,1078164,171.2463139,1078659,167.0008583,1079176,171.8747076,1079639,169.6336971,1080118,167.2678285,1080616,169.4765415,1081139,168.1868435
1081389,237.06,1082119,168.1180422,1082614,173.8518157,1083116,172.2500179,1083620,170.4198386,1084087,170.1286144,1084600,167.5755677,1085066,168.3637577,1085571,169.0506728,1086098,167.2840648,1086621,171.4458558,1087137,166.7574885,1087654,171.6995922,1088169,169.1093579,1088701,167.048847,1089187,169.1488536,1089670,167.7345318
1089920,238.518,1090679,167.6231487,1091174,173.5971368,1091650,171.7604018,1092165,169.462664,1092656,169.922668,1093154,167.5802024,1093651,167.9701473,1094154,168.5887251,1094673,167.2343318,1095173,171.177407,1095704,166.5756784,1096199,171.4193564,1096716,169.2836314,1097235,166.8790106,1097723,169.0805382,1098219,167.5774942
1098469,239.94,1099250,167.3959284,1099722,173.3961081,1100211,171.3515806,1100725,168.8826943,1101234,169.0930906,1101713,166.6116776,1102210,167.4342849,1102699,167.8430233,1103209,166.5889621,1103687,170.2907843,1104224,165.9524783,1104722,171.0122746,1105273,168.3604442,1105739,166.3259274,1106233,168.6935206,1106740,167.5039644
1106990,241.398,1107767,167.1833168,1108302,173.0108407,1108801,171.3969671,1109272,168.8734241,1109764,168.9144449,1110229,166.7805675,1110726,167.2627407,1111224,168.0387787,1111715,166.4670429,1112239,170.183959,1112749,165.8459248,1113277,170.6911258,1113775,168.0588218,1114272,166.0113574,1114746,168.2021911,1115253,166.857482
1115503,242.82,1116246,166.7181148,1116739,172.3088667,1117217,171.04529,1117728,168.6064414,1118194,168.4385895,1118674,166.0143263,1119171,166.8214359,1119647,167.3989288,1120158,165.8046427,1120648,169.6110055,1121128,165.5152308,1121627,170.2102315,1122123,168.0234111,1122636,165.8739986,1123151,168.068347,1123636,166.5409937
1123886,244.224,1124634,166.6203936,1125171,172.3386476,1125678,170.6113883,1126190,168.7006804,1126687,168.6980797,1127215,166.1550205,1127716,166.6875073,1128193,167.4262448,1128683,165.9268896,1129173,169.9422817,1129660,165.511945,1130153,170.2124574,1130642,168.1120844,1131146,166.0143074,1131659,168.102802,1132141,166.6565304
1132391,245.664,1133177,166.3715918,1133683,172.4150125,1134170,170.5633306,1134643,168.4292003,1135141,168.8253129,1135622,166.0911156,1136091,166.7421348,1136580,167.386087,1137098,165.8966951,1137628,169.9464658,1138123,165.2302343,1138605,170.0836174,1139112,167.6799752,1139599,165.6082563,1140086,167.6389386,1140571,166.1326696
1140821,247.086,1141564,166.2710708,1142045,172.1716593,1142529,170.5964316,1143047,168.170212,1143553,168.2044122,1144031,165.734119,1144503,166.0889424,1145039,166.6920335,1145531,165.4061553,1146002,169.1168342,1146453,165.0632158,1146972,169.6793273,1147473,167.4181934,1147997,165.2553765,1148462,167.5749537,1148983,166.2062822
1149233,248.49,1149992,165.9723939,1150515,171.9563842,1151002,170.2838064,1151491,168.3010856,1151958,167.9598528,1152490,165.4481862,1153005,166.0803346,1153505,166.8950673,1153970,165.3486167,1154461,169.2334038,1154963,164.4855493,1155449,169.2296988,1155953,167.1125102,1156461,165.0494644,1156962,167.0597182,1157464,165.8455968
1157714,249.876,1158459,165.7316282,1158945,171.6145729,1159440,169.7560297,1159937,167.6702606,1160422,167.6957266,1160903,165.2640828,1161391,165.6167329,1161934,166.5369852,1162453,164.9452251,1162941,168.8672407,1163427,164.6084734,1163908,169.4011524,1164398,167.1722911,1164884,164.9961717,1165358,167.2687849,1165843,166.000293
1166093,251.316,1166874,165.7414629,1167397,171.4958853,1167882,169.8431111,1168363,167.8034776,1168895,167.4112598,1169362,165.1524479,1169869,165.8423753,1170346,166.2892456,1170786,164.8354167,1171305,168.574866,1171814,164.433347,1172301,169.3121817,1172772,166.8558813,1173272,164.764611,1173790,167.075157,1174291,165.679258
1174541,252.72,1175277,165.5567672,1175748,171.3977716,1176260,169.6177541,1176769,167.5144864,1177277,167.4599601,1177785,165.0001748,1178290,165.5152668,1178797,166.1573515,1179301,164.8392097,1179805,168.4749333,1180310,164.1500581,1180802,168.9471224,1181281,166.6777574,1181787,164.4593488,1182295,166.6947992,1182852,165.272573
1183102,254.16,1183860,165.1168346,1184383,171.0551719,1184886,169.0731818,1185370,166.9240073,1185872,166.7591333,1186386,164.5236816,1186863,164.949877,1187381,165.631204,1187900,164.2284572,1188397,168.0590821,1188873,163.8057659,1189354,168.811347,1189827,166.2396409,1190326,163.9789022,1190815,166.0868962,1191320,165.1482927
1191570,255.564,1192312,164.6140161,1192826,170.3573008,1193337,168.8735743,1193837,166.4058662,1194338,166.2102702,1194844,163.7436731,1195325,164.5559572,1195872,165.0098157,1196356,163.4711884,1196854,167.5487229,1197330,163.2494672,1197797,168.0803148,1198300,165.692362,1198805,163.5295632,1199301,165.819717,1199798,164.5889073
1200048,256.932,1200796,164.377694,1201323,170.4556499,1201863,168.6011187,1202380,166.5267491,1202847,166.6468374,1203355,164.0743303,1203855,164.6746823,1204368,165.3928087,1204846,163.9123479,1205339,167.8480229,1205864,163.3776806,1206397,168.5094861,1206885,166.0019503,1207394,163.6898011,1207878,165.8436686,1208361,164.5896259
