t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
783060,163.044,783784,161.5156554,784273,167.2401648,784752,165.4117979,785266,163.4110463,785774,163.4689166,786274,161.0460661,786769,161.8225944,787313,162.5592193,787775,161.0263897,788273,164.7540768,788773,160.3996303,789247,165.2756226,789774,163.0253675,790284,161.0611148,790778,163.0304899,791289,161.9795112
791539,164.43,792291,161.8627628,792790,167.7465263,793292,165.8461342,793794,163.8427518,794268,163.7143246,794764,161.1209637,795250,162.2053037,795754,162.4323252,796251,161.151386,796803,165.0628229,797310,160.6744598,797826,165.6263777,798288,163.2005229,798794,161.2316296,799295,163.4140435,799770,162.1453643
800020,165.816,800754,162.0331086,801252,167.7623638,801775,166.0956654,802272,164.1706912,802759,164.1437456,803257,161.4774654,803786,162.0986181,804290,162.7017471,804793,161.2319741,805286,165.3058682,805800,160.7706545,806301,165.2218871,806786,163.3166154,807344,161.206865,807854,163.3876779,808346,161.7618332
808596,167.22,809345,161.9123884,809877,167.968817,810369,165.8515703,810885,164.024403,811387,164.0018614,811896,161.8257798,812443,162.526255,812976,163.0522491,813487,161.5097545,813978,165.0351769,814429,160.9994934,814921,165.7358715,815437,163.5465514,815947,161.6973172,816440,163.982286,816921,162.4895013
817171,168.642,817910,162.4693439,818402,168.4305356,818905,166.7124667,819391,164.504769,819919,164.4123727,820429,161.9225249,820936,162.7646231,821435,163.2870082,821924,161.9151938,822426,165.6231352,822928,161.2959206,823434,166.2307791,823905,163.8643816,824405,161.8118313,824872,163.5932124,825362,162.7584333
825612,170.01,826350,162.2657174,826871,168.1662277,827396,166.3827023,827871,164.1631107,828381,164.4556219,828877,162.2029958,829372,162.8528535,829849,163.4050651,830398,162.0475003,830889,166.2620239,831413,161.6478078,831900,166.2907255,832399,164.1066159,832902,162.0448851,833417,164.2258502,833886,163.1190358
834136,171.396,834886,162.7949063,835355,168.6459912,835860,166.9294268,836365,164.8714338,836879,164.4067698,837380,162.3577679,837890,163.2199487,838403,163.7206392,838889,162.4414702,839390,166.2641895,839876,161.9147497,840388,167.0443103,840881,164.5767905,841368,162.3281845,841863,164.6608207,842370,163.4342445
842620,172.8,843395,163.171237,843896,168.7614163,844370,167.3849466,844876,165.4024196,845415,165.3788367,845925,163.2911199,846474,163.9379273,846954,164.2832792,847436,163.044391,847952,167.0667287,848469,162.6921656,848931,167.412421,849393,165.1546566,849911,162.9417524,850406,165.1893086,850898,163.7680989
851148,174.222,851910,163.6193041,852423,169.0848951,852937,167.7505326,853468,165.7084993,853969,165.7449955,854461,163.4433332,854970,163.8323255,855460,164.5652481,855976,163.2251477,856471,166.9216446,856927,163.0038505,857434,167.617299,857922,165.2689752,858426,163.3464121,858918,165.3968423,859432,164.4305315
859682,175.608,860414,164.0626009,860896,169.9210265,861378,168.2583819,861877,166.0157451,862398,166.0258237,862898,163.5735891,863367,164.2804643,863897,164.8851731,864421,163.5600961,864945,167.3211411,865458,162.9311721,865982,168.008263,866468,165.6654776,866977,163.4975874,867452,166.0229528,867939,164.4873429
868189,177.03,868933,164.6232648,869450,170.090827,869954,168.7419826,870466,166.6377264,870934,166.6274378,871443,164.4340748,871969,164.8754718,872466,165.6955465,872970,164.2168897,873483,167.9393642,873987,163.6690414,874506,168.6049521,874975,165.9704557,875478,163.9149848,875986,166.0009734,876518,164.8104022
876768,178.452,877529,164.7769822,878016,170.5832197,878506,168.8031515,878995,166.7476506,879464,166.7745637,879948,164.3504747,880464,164.8447475,880991,165.7503567,881495,164.2726049,881964,168.2478022,882477,163.7785141,882994,168.3253762,883516,166.2325829,884013,164.0616466,884545,166.4880688,885071,164.7892325
885321,179.874,886062,164.8331863,886524,170.9243749,887024,168.8413971,887549,166.9043393,888024,166.3861846,888529,164.175921,889030,164.8269597,889518,165.4832654,890018,164.0941802,890483,168.0957668,890974,163.3928199,891522,168.3593586,892027,166.1397331,892540,163.9346718,893044,166.1381391,893570,165.1121811
893820,181.278,894558,164.6825753,895064,170.46637,895539,168.5120121,896061,166.564852,896558,166.5735711,897055,164.3538964,897565,165.03467,898051,165.5217441,898525,164.0347662,899081,168.1257075,899591,163.6421496,900072,168.4096905,900562,165.8474909,901073,163.9567535,901583,166.308963,902093,164.8868557
902343,182.7,903081,164.741198,903602,170.4824984,904091,168.7282345,904625,166.7369008,905097,166.8040293,905585,164.2680484,906021,164.6754457,906522,165.2967425,907022,164.0408863,907524,167.6793151,908045,163.195951,908547,168.5074418,909043,166.0236113,909528,163.8886772,910013,166.0831591,910474,164.5537709
910724,184.104,911472,164.758339,912006,170.4905176,912505,168.9256521,913025,166.6718873,913502,166.9789116,913984,164.5201661,914498,165.0471384,914998,165.7895275,915493,164.1943177,915984,167.9979212,916528,163.9312527,917022,168.7882072,917538,166.2637755,918061,164.2924281,918554,166.7608862,919056,165.2128857
919306,185.508,920100,165.2536071,920606,171.3306887,921101,169.3914703,921603,167.1263912,922099,167.0864845,922582,164.62573,923067,165.2824763,923568,165.9832559,924040,164.5828244,924573,168.6265302,925116,164.1216648,925619,169.1039906,926101,166.6895703,926596,164.5821867,927107,167.167373,927575,165.7189325
927825,186.93,928552,165.4073086,929063,171.1681777,929563,169.4240413,930088,167.3370044,930555,167.2479806,931040,164.7828814,931535,165.4707989,932050,166.214017,932581,164.8176359,933107,168.5459065,933628,164.3874328,934159,169.2465836,934685,166.8498642,935192,164.9764378,935670,167.2536518,936189,165.9582927
936439,188.37,937187,165.7894549,937688,171.5327792,938194,169.9316374,938676,167.7482658,939147,167.7092405,939604,165.8676972,940134,166.3147479,940616,166.7589492,941146,165.5270127,941636,169.482808,942156,164.6268255,942678,169.7239585,943194,167.3366897,943683,165.265287,944190,167.5965755,944667,165.8553345
944917,189.792,945642,165.9722732,946162,171.8345726,946694,170.2058078,947199,168.1845354,947732,168.1939044,948209,165.7380564,948734,166.1925437,949220,167.0529025,949678,165.6082692,950159,169.508485,950640,164.795394,951110,169.9380818,951611,167.2902029,952108,165.222945,952596,167.3879469,953090,166.216208
953340,191.196,954087,166.0080907,954597,171.7277674,955114,170.1465679,955626,167.907269,956108,168.3260428,956607,165.8290454,957135,166.6905287,957632,167.1675602,958131,165.7612759,958640,169.5549503,959153,165.2161594,959655,169.7303628,960197,167.6703789,960694,165.636038,961214,167.9041055,961710,166.568393
961960,192.636,962712,166.5663045,963200,172.527975,963692,170.7331355,964176,168.4645484,964677,168.7224289,965145,166.0776958,965655,166.8106756,966134,167.5568487,966624,166.2800967,967102,169.7972742,967624,165.6551881,968134,170.6565095,968634,168.1480405,969139,166.0375279,969638,168.3875122,970171,167.0136605
970421,194.076,971190,166.8436519,971710,172.8481543,972196,171.078516,972701,168.7308028,973185,169.1170268,973708,166.9426276,974189,167.2766821,974695,168.1058318,975186,166.5126283,975700,170.3858694,976239,166.1476385,976758,171.0395787,977254,168.7242607,977791,166.4401902,978303,168.6970476,978821,167.4420813
979071,195.516,979866,167.1584333,980370,173.0625922,980879,171.3583756,981374,168.9724445,981876,169.5055235,982370,166.8715508,982876,167.3758464,983400,168.1223126,983921,166.5643244,984421,170.3713666,984914,165.9853728,985425,170.5398696,985948,168.4022248,986445,166.3572613,986912,168.7541206,987420,166.970327
987670,196.974,988461,167.2439611,988975,173.1802643,989470,171.5219975,989969,169.1346906,990488,169.2518488,990996,166.9575572,991475,167.439328,991987,168.3417441,992503,166.9453584,992989,170.8632946,993496,166.2639581,994025,171.1123229,994568,168.6867674,995053,166.5422902,995535,168.9176122,996034,167.4956593
996284,198.45,997032,167.354022,997539,172.6920819,998025,171.3650206,998514,169.3678419,999032,169.604406,999550,167.3047352,1000050,167.9636906,1000550,168.6976165,1001058,167.0861453,1001555,171.092792,1002060,166.7875413,1002575,171.5230862,1003089,169.1349794,1003638,167.0024609,1004153,169.3938463,1004645,167.7009827
1004895,199.908,1005636,167.8172556,1006181,173.4863302,1006699,172.1572183,1007245,169.9211206,1007744,169.7495154,1008262,167.4393579,1008756,168.2539484,1009254,168.8049536,1009754,167.335819,1010256,171.2496965,1010755,166.7723899,1011249,171.502561,1011776,169.4102412,1012331,167.1998638,1012824,169.5412153,1013298,168.1171122
1013548,201.348,1014322,168.0911118,1014791,173.9129633,1015277,172.2368613,1015785,170.0010654,1016279,170.1725721,1016795,167.5402825,1017317,168.1646785,1017804,168.6929317,1018287,167.2933594,1018785,171.5466334,1019275,167.0012912,1019759,171.6921132,1020245,169.327426,1020744,167.5671058,1021240,169.936961,1021744,168.2016968
1021994,202.788,1022735,168.076582,1023289,173.8842031,1023769,172.1332083,1024247,170.0438189,1024756,170.5630839,1025274,167.5602394,1025806,168.3517009,1026300,168.9609653,1026820,167.7132071,1027339,171.5450767,1027815,167.0112488,1028350,172.0323836,1028838,169.570156,1029370,167.5136256,1029863,169.7573484,1030359,168.5102458
1030609,204.264,1031376,168.2462701,1031906,174.0732767,1032404,172.5299195,1032909,170.0744345,1033444,170.2762627,1033942,167.943931,1034444,168.689947,1034986,169.163602,1035483,167.8431183,1035985,171.896527,1036464,167.1371052,1036929,172.0575483,1037411,169.7711553,1037920,167.5524958,1038389,169.8433054,1038891,168.7158722
1039141,205.704,1039859,168.3554206,1040347,173.9788007,1040855,172.4571391,1041338,170.5072323,1041833,170.6304391,1042325,168.1431621,1042808,169.0656122,1043311,169.360029,1043833,168.1418702,1044331,172.0345528,1044851,167.5675994,1045364,172.4357394,1045905,170.0915181,1046398,167.8796367,1046885,170.277421,1047401,168.6325677
1047651,207.126,1048417,168.6202462,1048921,174.5507489,1049453,172.877279,1049978,170.7625954,1050527,170.7141572,1051039,168.400268,1051550,169.0289204,1052054,169.4938264,1052542,168.0744584,1053049,172.093381,1053576,167.5029719,1054060,172.4774003,1054546,170.3081567,1055020,167.8804717,1055545,170.3437981,1056053,168.8860586
1056303,208.62,1057039,168.5575571,1057544,174.6391172,1058045,172.9888371,1058564,170.7289837,1059058,170.7396294,1059602,167.9689604,1060093,168.6923692,1060597,169.5065949,1061092,167.8352146,1061577,171.6936758,1062078,167.4410851,1062548,172.3882399,1063053,169.9793933,1063551,167.7638803,1064019,170.1193205,1064493,168.6602212
1064743,210.042,1065512,168.3916517,1066012,174.2101653,1066476,172.6150262,1066972,170.4592041,1067440,170.5776745,1067949,168.2661651,1068423,168.6709748,1068938,169.4058672,1069406,167.6834626,1069925,172.0691515,1070438,167.2841106,1070952,172.3908596,1071454,169.9382155,1071947,167.6190915,1072460,170.0485158,1072931,168.6534433
1073181,211.482,1073940,168.616392,1074430,174.4875382,1074931,172.9635275,1075398,170.8940647,1075949,170.97286,1076433,168.5940291,1076937,168.9671403,1077414,169.8456499,1077886,168.3345061,1078404,172.4778274,1078894,168.2757131,1079389,172.9627106,1079891,170.7079729,1080419,168.292542,1080927,170.9962563,1081444,169.6728458
1081694,212.904,1082454,169.6007606,1082950,175.2803395,1083428,173.8209358,1083926,171.6295385,1084464,171.5611528,1084990,168.9611291,1085485,169.4305234,1085972,170.4635362,1086469,169.0418227,1086943,172.9216989,1087413,168.457682,1087936,173.2404031,1088457,171.0435322,1088974,168.7180478,1089501,171.1426791,1090013,169.3907046
1090263,214.38,1091027,169.4173277,1091511,175.39913,1091981,173.5456724,1092481,171.3794802,1092971,171.1352701,1093476,169.0082633,1093983,169.6840893,1094480,170.1940442,1094966,168.8389147,1095452,172.7648504,1095938,168.1838739,1096434,173.15253,1096967,170.8051873,1097475,168.8201629,1097965,171.1726846,1098454,169.9548367
1098704,215.838,1099466,170.0215078,1099965,175.5766104,1100451,174.1665519,1100943,172.1023693,1101479,171.9836601,1101961,169.7838968,1102456,170.3907353,1102959,171.1561897,1103444,169.7375867,1103920,173.8735271,1104414,169.12275,1104913,174.0902605,1105418,171.587926,1105923,169.4822968,1106397,172.0435427,1106946,170.6075269
1107196,217.278,1107928,170.3165745,1108431,176.2198068,1108950,174.3693157,1109470,172.1977056,1110001,172.1447582,1110511,169.7101361,1111031,170.082495,1111538,170.9098079,1112044,169.6169685,1112562,173.4143895,1113097,169.0822317,1113595,173.9077949,1114078,171.4842262,1114527,169.4829603,1115004,171.6716537,1115504,170.5542065
1115754,218.754,1116506,170.3197772,1117006,176.1429137,1117561,174.437504,1118070,172.3221947,1118592,172.449576,1119087,169.9152886,1119562,170.6407746,1120071,171.2908912,1120610,169.9010085,1121124,173.8122719,1121650,169.2691313,1122189,174.3657062,1122750,171.7260617,1123224,169.525303,1123706,171.852153,1124215,170.4483354
1124465,220.248,1125179,170.4350351,1125672,176.2929608,1126194,174.5337357,1126704,172.5103026,1127205,172.4507348,1127738,170.2707831,1128200,170.6969852,1128692,171.5417782,1129180,170.1115636,1129715,173.9207108,1130219,169.6551773,1130716,174.5154112,1131240,172.0957412,1131752,169.7504537,1132232,172.2363978,1132743,171.0197514
1132993,221.724,1133787,170.7595843,1134328,176.499374,1134838,175.0872199,1135310,172.5622193,1135821,172.5332497,1136336,169.9594788,1136815,170.8087427,1137306,171.464154,1137811,170.1509951,1138304,173.8613818,1138822,169.4519262,1139316,174.824941,1139796,172.1330529,1140332,169.8442904,1140857,172.3497991,1141367,170.9875544
1141617,223.2,1142351,170.998951,1142850,176.7262836,1143383,175.1682661,1143861,172.8774953,1144334,173.1332931,1144829,170.7273751,1145309,171.2260358,1145827,172.0838609,1146342,170.5398597,1146845,174.8480118,1147338,170.2479172,1147801,174.9763256,1148291,172.752279,1148798,170.4181943,1149277,172.9635632,1149765,171.695196
1150015,224.64,1150779,171.3663869,1151295,177.2735807,1151807,175.5323338,1152317,173.32245,1152817,173.1105428,1153295,170.5387108,1153793,171.5719373,1154301,172.3156508,1154768,170.8620203,1155264,174.7790941,1155722,170.224527,1156210,174.7053444,1156732,172.9393843,1157221,170.5853965,1157710,172.9595439,1158225,171.7152028
1158475,226.134,1159261,171.4954067,1159718,177.5346506,1160210,175.7720334,1160703,173.5421863,1161209,173.3778193,1161675,171.3190362,1162208,171.6948321,1162657,172.4509346,1163191,170.9384237,1163719,174.8544849,1164257,170.5237491,1164766,174.9712808,1165290,172.994011,1165814,170.8440382,1166283,173.1379886,1166776,171.946352
1167026,227.592,1167776,171.6002459,1168262,177.2361421,1168774,175.8343969,1169270,173.5291571,1169776,173.9919978,1170284,171.3439083,1170789,172.0480736,1171273,172.5620773,1171735,171.0183924,1172201,175.3042421,1172668,171.0323588,1173167,175.77991,1173667,173.4753403,1174143,171.2542243,1174640,173.6721076,1175147,172.3054095
1175397,229.032,1176171,171.9954847,1176659,177.7589515,1177147,176.3409336,1177641,174.1125136,1178153,174.1333654,1178636,171.3634781,1179127,172.2255865,1179625,172.8241805,1180139,171.4524577,1180609,175.4370955,1181104,170.838467,1181632,175.6342367,1182155,173.4638278,1182656,171.2241677,1183156,173.6362769,1183651,172.4503271
1183901,230.508,1184651,172.2056457,1185137,178.0228286,1185642,176.3273654,1186128,174.3887654,1186589,174.678383,1187070,172.0455327,1187580,172.409697,1188085,173.2605996,1188602,171.8173984,1189109,175.8189691,1189627,171.4361086,1190137,176.0077984,1190608,173.9468221,1191093,171.9711244,1191630,174.5342374,1192143,172.9708793
1192393,232.002,1193140,172.8574277,1193621,178.7047567,1194117,176.7876326,1194616,174.6020103,1195145,174.4275001,1195652,172.2285267,1196156,172.6610473,1196654,173.2251746,1197137,171.845276,1197611,176.0808491,1198104,171.3302818,1198606,176.0179529,1199127,173.7938786,1199660,171.3915152,1200184,173.7647706,1200687,172.315091
1200937,233.496,1201707,172.3745459,1202192,177.6599761,1202714,176.5419028,1203224,174.502552,1203715,174.4737381,1204197,171.7489451,1204697,172.5437428,1205186,173.2937774,1205671,171.8143212,1206190,175.8432363,1206667,171.3194356,1207158,176.1398347,1207678,173.9666911,1208169,171.5900106,1208654,174.067573,1209152,172.6541371
